"date","datatype","station","value","fl_m","fl_q","fl_so","fl_t","siteID"
"2013-01-11","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-01-12","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-01-13","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-01-14","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-01-15","PRCP","USC00450482",23,NA,"","7",800,"ABBY"
"2013-01-16","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-01-17","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2013-01-18","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-01-19","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-01-20","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-01-21","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-01-22","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-01-23","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-01-24","PRCP","USC00450482",66,NA,"","7",800,"ABBY"
"2013-01-25","PRCP","USC00450482",140,NA,"","7",800,"ABBY"
"2013-01-26","PRCP","USC00450482",53,NA,"","7",800,"ABBY"
"2013-01-27","PRCP","USC00450482",51,NA,"","7",800,"ABBY"
"2013-01-28","PRCP","USC00450482",170,NA,"","7",800,"ABBY"
"2013-01-29","PRCP","USC00450482",465,NA,"","7",800,"ABBY"
"2013-01-30","PRCP","USC00450482",208,NA,"","7",800,"ABBY"
"2013-01-31","PRCP","USC00450482",127,NA,"","7",800,"ABBY"
"2013-02-01","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-02-02","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2013-02-03","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-02-04","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-02-05","PRCP","USC00450482",30,NA,"","7",800,"ABBY"
"2013-02-06","PRCP","USC00450482",18,NA,"","7",800,"ABBY"
"2013-02-07","PRCP","USC00450482",23,NA,"","7",800,"ABBY"
"2013-02-08","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-02-09","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-02-10","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-02-11","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-02-12","PRCP","USC00450482",61,NA,"","7",800,"ABBY"
"2013-02-13","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-02-14","PRCP","USC00450482",10,NA,"","7",800,"ABBY"
"2013-02-15","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-02-16","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-02-17","PRCP","USC00450482",30,NA,"","7",800,"ABBY"
"2013-02-18","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-02-19","PRCP","USC00450482",25,NA,"","7",800,"ABBY"
"2013-02-20","PRCP","USC00450482",104,NA,"","7",800,"ABBY"
"2013-02-21","PRCP","USC00450482",38,NA,"","7",800,"ABBY"
"2013-02-22","PRCP","USC00450482",71,NA,"","7",800,"ABBY"
"2013-02-23","PRCP","USC00450482",165,NA,"","7",800,"ABBY"
"2013-02-24","PRCP","USC00450482",30,NA,"","7",800,"ABBY"
"2013-02-25","PRCP","USC00450482",33,NA,"","7",800,"ABBY"
"2013-02-26","PRCP","USC00450482",20,NA,"","7",800,"ABBY"
"2013-02-27","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-02-28","PRCP","USC00450482",81,NA,"","7",800,"ABBY"
"2013-03-01","PRCP","USC00450482",84,NA,"","7",800,"ABBY"
"2013-03-02","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-03","PRCP","USC00450482",25,NA,"","7",800,"ABBY"
"2013-03-04","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-05","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-06","PRCP","USC00450482",64,NA,"","7",800,"ABBY"
"2013-03-07","PRCP","USC00450482",66,NA,"","7",800,"ABBY"
"2013-03-08","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-09","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-10","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-11","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2013-03-12","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-03-13","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-14","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-15","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-16","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-03-17","PRCP","USC00450482",79,NA,"","7",800,"ABBY"
"2013-03-18","PRCP","USC00450482",10,NA,"","7",800,"ABBY"
"2013-03-19","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-20","PRCP","USC00450482",196,NA,"","7",800,"ABBY"
"2013-03-21","PRCP","USC00450482",69,NA,"","7",800,"ABBY"
"2013-03-22","PRCP","USC00450482",38,NA,"","7",800,"ABBY"
"2013-03-23","PRCP","USC00450482",25,NA,"","7",800,"ABBY"
"2013-03-24","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-25","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-26","PRCP","USC00450482",10,NA,"","7",800,"ABBY"
"2013-03-27","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2013-03-28","PRCP","USC00450482",15,NA,"","7",800,"ABBY"
"2013-03-29","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-30","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-03-31","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-01","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-02","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-03","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-04","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-05","PRCP","USC00450482",99,NA,"","7",800,"ABBY"
"2013-04-06","PRCP","USC00450482",104,NA,"","7",800,"ABBY"
"2013-04-07","PRCP","USC00450482",170,NA,"","7",800,"ABBY"
"2013-04-08","PRCP","USC00450482",119,NA,"","7",800,"ABBY"
"2013-04-09","PRCP","USC00450482",13,NA,"","7",800,"ABBY"
"2013-04-10","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-11","PRCP","USC00450482",28,NA,"","7",800,"ABBY"
"2013-04-12","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-13","PRCP","USC00450482",97,NA,"","7",800,"ABBY"
"2013-04-14","PRCP","USC00450482",28,NA,"","7",800,"ABBY"
"2013-04-15","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-04-16","PRCP","USC00450482",20,NA,"","7",800,"ABBY"
"2013-04-17","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2013-04-18","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-19","PRCP","USC00450482",155,NA,"","7",800,"ABBY"
"2013-04-20","PRCP","USC00450482",81,NA,"","7",800,"ABBY"
"2013-04-21","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-22","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2013-04-23","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-24","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-25","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-26","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-27","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-28","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-04-29","PRCP","USC00450482",33,NA,"","7",800,"ABBY"
"2013-04-30","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-05-01","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-02","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-03","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-04","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-05","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-06","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-07","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-08","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-09","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-10","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-11","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-12","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-13","PRCP","USC00450482",46,NA,"","7",800,"ABBY"
"2013-05-14","PRCP","USC00450482",15,NA,"","7",800,"ABBY"
"2013-05-15","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-16","PRCP","USC00450482",10,NA,"","7",800,"ABBY"
"2013-05-17","PRCP","USC00450482",13,NA,"","7",800,"ABBY"
"2013-05-18","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-19","PRCP","USC00450482",20,NA,"","7",800,"ABBY"
"2013-05-20","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-05-21","PRCP","USC00450482",10,NA,"","7",800,"ABBY"
"2013-05-22","PRCP","USC00450482",109,NA,"","7",800,"ABBY"
"2013-05-23","PRCP","USC00450482",480,NA,"","7",800,"ABBY"
"2013-05-24","PRCP","USC00450482",254,NA,"","7",800,"ABBY"
"2013-05-25","PRCP","USC00450482",25,NA,"","7",800,"ABBY"
"2013-05-26","PRCP","USC00450482",25,NA,"","7",800,"ABBY"
"2013-05-27","PRCP","USC00450482",56,NA,"","7",800,"ABBY"
"2013-05-28","PRCP","USC00450482",102,NA,"","7",800,"ABBY"
"2013-05-29","PRCP","USC00450482",79,NA,"","7",800,"ABBY"
"2013-05-30","PRCP","USC00450482",130,NA,"","7",800,"ABBY"
"2013-05-31","PRCP","USC00450482",64,NA,"","7",800,"ABBY"
"2013-06-01","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-02","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-03","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-04","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-05","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-06","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-07","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-08","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-09","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-10","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-11","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-12","PRCP","USC00450482",20,NA,"","7",800,"ABBY"
"2013-06-13","PRCP","USC00450482",165,NA,"","7",800,"ABBY"
"2013-06-14","PRCP","USC00450482",74,NA,"","7",800,"ABBY"
"2013-06-15","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-16","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-17","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-18","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-19","PRCP","USC00450482",13,NA,"","7",800,"ABBY"
"2013-06-20","PRCP","USC00450482",25,NA,"","7",800,"ABBY"
"2013-06-21","PRCP","USC00450482",46,NA,"","7",800,"ABBY"
"2013-06-22","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-23","PRCP","USC00450482",10,NA,"","7",800,"ABBY"
"2013-06-24","PRCP","USC00450482",251,NA,"","7",800,"ABBY"
"2013-06-25","PRCP","USC00450482",15,NA,"","7",800,"ABBY"
"2013-06-26","PRCP","USC00450482",170,NA,"","7",800,"ABBY"
"2013-06-27","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-06-28","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-29","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-06-30","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-01","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-02","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-03","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-04","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-05","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-06","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-07","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-08","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-09","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-10","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-11","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-12","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-13","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-14","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-15","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-16","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-17","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-18","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-19","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-20","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-21","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-22","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-23","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-24","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-25","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-26","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-27","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-28","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-29","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-30","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-07-31","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-01","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-02","PRCP","USC00450482",25,NA,"","7",800,"ABBY"
"2013-08-03","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-04","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-05","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-06","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-07","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-08","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-09","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-10","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2013-08-11","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-08-12","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-13","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-14","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-15","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-16","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-17","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-18","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-19","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-20","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-21","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-22","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-23","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-24","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-25","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-08-26","PRCP","USC00450482",18,NA,"","7",800,"ABBY"
"2013-08-27","PRCP","USC00450482",97,NA,"","7",800,"ABBY"
"2013-08-28","PRCP","USC00450482",13,NA,"","7",800,"ABBY"
"2013-08-29","PRCP","USC00450482",109,NA,"","7",800,"ABBY"
"2013-08-30","PRCP","USC00450482",48,NA,"","7",800,"ABBY"
"2013-08-31","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-01","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-02","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-03","PRCP","USC00450482",109,NA,"","7",800,"ABBY"
"2013-09-04","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-05","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-09-06","PRCP","USC00450482",447,NA,"","7",800,"ABBY"
"2013-09-07","PRCP","USC00450482",38,NA,"","7",800,"ABBY"
"2013-09-08","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-09","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-10","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-11","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-12","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-13","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-14","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-15","PRCP","USC00450482",20,NA,"","7",800,"ABBY"
"2013-09-16","PRCP","USC00450482",15,NA,"","7",800,"ABBY"
"2013-09-17","PRCP","USC00450482",10,NA,"","7",800,"ABBY"
"2013-09-18","PRCP","USC00450482",38,NA,"","7",800,"ABBY"
"2013-09-19","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-20","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-21","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-22","PRCP","USC00450482",213,NA,"","7",800,"ABBY"
"2013-09-23","PRCP","USC00450482",109,NA,"","7",800,"ABBY"
"2013-09-24","PRCP","USC00450482",25,NA,"","7",800,"ABBY"
"2013-09-25","PRCP","USC00450482",132,NA,"","7",800,"ABBY"
"2013-09-26","PRCP","USC00450482",13,NA,"","7",800,"ABBY"
"2013-09-27","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-09-28","PRCP","USC00450482",348,NA,"","7",800,"ABBY"
"2013-09-29","PRCP","USC00450482",462,NA,"","7",800,"ABBY"
"2013-09-30","PRCP","USC00450482",259,NA,"","7",800,"ABBY"
"2013-10-01","PRCP","USC00450482",114,NA,"","7",800,"ABBY"
"2013-10-02","PRCP","USC00450482",48,NA,"","7",800,"ABBY"
"2013-10-03","PRCP","USC00450482",107,NA,"","7",800,"ABBY"
"2013-10-04","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-10-05","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-06","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-07","PRCP","USC00450482",71,NA,"","7",800,"ABBY"
"2013-10-08","PRCP","USC00450482",41,NA,"","7",800,"ABBY"
"2013-10-09","PRCP","USC00450482",89,NA,"","7",800,"ABBY"
"2013-10-10","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-11","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-10-12","PRCP","USC00450482",15,NA,"","7",800,"ABBY"
"2013-10-13","PRCP","USC00450482",13,NA,"","7",800,"ABBY"
"2013-10-14","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-10-15","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-16","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-17","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-18","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-19","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-20","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-21","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-22","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-23","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-24","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-25","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-26","PRCP","USC00450482",13,NA,"","7",800,"ABBY"
"2013-10-27","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-10-28","PRCP","USC00450482",58,NA,"","7",800,"ABBY"
"2013-10-29","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-30","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-10-31","PRCP","USC00450482",20,NA,"","7",800,"ABBY"
"2013-11-01","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-11-02","PRCP","USC00450482",185,NA,"","7",800,"ABBY"
"2013-11-03","PRCP","USC00450482",41,NA,"","7",800,"ABBY"
"2013-11-04","PRCP","USC00450482",18,NA,"","7",800,"ABBY"
"2013-11-05","PRCP","USC00450482",104,NA,"","7",800,"ABBY"
"2013-11-06","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2013-11-07","PRCP","USC00450482",124,NA,"","7",800,"ABBY"
"2013-11-08","PRCP","USC00450482",135,NA,"","7",800,"ABBY"
"2013-11-09","PRCP","USC00450482",38,NA,"","7",800,"ABBY"
"2013-11-10","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-11-11","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-11-12","PRCP","USC00450482",41,NA,"","7",800,"ABBY"
"2013-11-13","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-11-14","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-11-15","PRCP","USC00450482",13,NA,"","7",800,"ABBY"
"2013-11-16","PRCP","USC00450482",84,NA,"","7",800,"ABBY"
"2013-11-17","PRCP","USC00450482",15,NA,"","7",800,"ABBY"
"2013-11-18","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2013-11-19","PRCP","USC00450482",208,NA,"","7",800,"ABBY"
"2013-11-20","PRCP","USC00450482",15,NA,"","7",800,"ABBY"
"2013-11-21","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-11-22","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-11-23","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-11-24","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-11-25","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-11-26","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-11-27","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-11-28","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-11-29","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-11-30","PRCP","USC00450482",10,NA,"","7",800,"ABBY"
"2013-12-01","PRCP","USC00450482",302,NA,"","7",800,"ABBY"
"2013-12-02","PRCP","USC00450482",287,NA,"","7",800,"ABBY"
"2013-12-03","PRCP","USC00450482",46,NA,"","7",800,"ABBY"
"2013-12-04","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-05","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-06","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2013-12-07","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-08","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-09","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-10","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-12-11","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-12-12","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-13","PRCP","USC00450482",114,NA,"","7",800,"ABBY"
"2013-12-14","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-15","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2013-12-16","PRCP","USC00450482",20,NA,"","7",800,"ABBY"
"2013-12-17","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2013-12-18","PRCP","USC00450482",13,NA,"","7",800,"ABBY"
"2013-12-19","PRCP","USC00450482",18,NA,"","7",800,"ABBY"
"2013-12-20","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-12-21","PRCP","USC00450482",183,NA,"","7",800,"ABBY"
"2013-12-22","PRCP","USC00450482",66,NA,"","7",800,"ABBY"
"2013-12-23","PRCP","USC00450482",58,NA,"","7",800,"ABBY"
"2013-12-24","PRCP","USC00450482",102,NA,"","7",800,"ABBY"
"2013-12-25","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-26","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-27","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-28","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2013-12-29","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-30","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2013-12-31","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2014-01-01","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2014-01-02","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2014-01-03","PRCP","USC00450482",69,NA,"","7",800,"ABBY"
"2014-01-04","PRCP","USC00450482",8,NA,"","7",800,"ABBY"
"2014-01-05","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2014-01-06","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2014-01-07","PRCP","USC00450482",18,NA,"","7",800,"ABBY"
"2014-01-08","PRCP","USC00450482",150,NA,"","7",800,"ABBY"
"2014-01-09","PRCP","USC00450482",175,NA,"","7",800,"ABBY"
"2014-01-10","PRCP","USC00450482",94,NA,"","7",800,"ABBY"
"2014-01-11","PRCP","USC00450482",69,NA,"","7",800,"ABBY"
"2014-01-12","PRCP","USC00450482",185,NA,"","7",800,"ABBY"
"2014-01-13","PRCP","USC00450482",46,NA,"","7",800,"ABBY"
"2014-01-14","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2014-01-15","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2014-01-16","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2014-01-17","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2014-01-18","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
"2014-01-19","PRCP","USC00450482",3,NA,"","7",800,"ABBY"
"2014-01-20","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2014-01-21","PRCP","USC00450482",0,NA,"","7",800,"ABBY"
"2014-01-22","PRCP","USC00450482",5,NA,"","7",800,"ABBY"
